1520,  5.93359 0.000000 0.823731 0.511231 -195.750000 13.250000 -2.750000 0.194824 -0.378906 -0.238281;
1521,  5.93750 0.011230 0.827637 0.488281 -195.375000 14.312500 -3.437500 0.194824 -0.378906 -0.238281;
1522,  5.94141 0.022949 0.804199 0.584961 -194.187500 15.000000 -3.437500 0.194824 -0.378906 -0.238281;
1523,  5.94531 0.022949 0.788574 0.522949 -192.125000 16.375000 -4.375000 0.194824 -0.378906 -0.238281;
1524,  5.94922 0.022949 0.792481 0.630859 -190.375000 15.937500 -4.562500 0.192383 -0.361816 -0.269043;
1525,  5.95312 -0.007812 0.788574 0.573242 -188.187500 18.187500 -4.875000 0.192383 -0.361816 -0.269043;
1526,  5.95703 0.022949 0.800293 0.619629 -190.062500 17.375000 -5.187500 0.192383 -0.361816 -0.269043;
1527,  5.96094 0.019043 0.780762 0.600098 -191.187500 15.750000 -5.687500 0.189453 -0.366699 -0.276367;
1528,  5.96484 0.066406 0.733887 0.592285 -190.375000 17.562500 -7.437500 0.189453 -0.366699 -0.276367;
1529,  5.96875 0.019043 0.741699 0.646484 -192.812500 17.437500 -7.312500 0.189453 -0.366699 -0.276367;
1530,  5.97266 0.022949 0.757324 0.662109 -190.687500 21.875000 -9.500000 0.192383 -0.341797 -0.294434;
1531,  5.97656 0.042969 0.737793 0.650391 -195.000000 21.625000 -11.437500 0.192383 -0.341797 -0.294434;
1532,  5.98047 0.030762 0.707031 0.665527 -197.687500 21.937500 -13.062500 0.192383 -0.341797 -0.294434;
1533,  5.98438 0.015137 0.664062 0.742676 -199.125000 24.562500 -13.750000 0.192383 -0.341797 -0.294434;
1534,  5.98828 0.003418 0.675781 0.731445 -201.500000 27.937500 -13.625000 0.202148 -0.326660 -0.304199;
1535,  5.99219 0.011230 0.648438 0.715820 -205.750000 31.062500 -14.250000 0.202148 -0.326660 -0.304199;
1536,  5.99609 0.030762 0.667969 0.766113 -210.062500 34.500000 -15.437500 0.202148 -0.326660 -0.304199;
1537,  6.00000 0.022949 0.648438 0.735352 -216.375000 37.500000 -16.375000 0.202148 -0.309570 -0.322266;
1538,  6.00391 0.030762 0.644531 0.758301 -220.187500 36.750000 -17.250000 0.202148 -0.309570 -0.322266;
1539,  6.00781 0.035156 0.625000 0.762207 -222.312500 36.500000 -18.750000 0.202148 -0.309570 -0.322266;
1540,  6.01172 0.019043 0.585938 0.746582 -225.062500 35.375000 -18.937500 0.202148 -0.309570 -0.322266;
1541,  6.01562 0.019043 0.589844 0.770019 -226.750000 34.312500 -18.937500 0.202148 -0.309570 -0.322266;
1542,  6.01953 0.019043 0.574219 0.758301 -229.500000 33.812500 -18.437500 0.202148 -0.309570 -0.322266;
1543,  6.02344 0.019043 0.578125 0.766113 -231.750000 33.000000 -17.937500 0.202148 -0.309570 -0.322266;
1544,  6.02734 0.022949 0.570312 0.766113 -234.062500 34.312500 -17.812500 0.212402 -0.287109 -0.347656;
1545,  6.03125 0.022949 0.574219 0.796875 -237.625000 34.125000 -18.437500 0.212402 -0.287109 -0.347656;
1546,  6.03516 0.054688 0.582031 0.800781 -241.125000 32.625000 -20.000000 0.212402 -0.287109 -0.347656;
1547,  6.03906 0.054688 0.554688 0.758301 -244.187500 29.625000 -22.750000 0.214844 -0.259766 -0.359863;
1548,  6.04297 0.026855 0.546875 0.792969 -245.375000 26.000000 -25.062500 0.214844 -0.259766 -0.359863;
1549,  6.04688 0.007324 0.480957 0.816406 -244.812500 23.375000 -25.937500 0.214844 -0.259766 -0.359863;
1550,  6.05078 -0.007812 0.504394 0.893555 -245.562500 20.812500 -25.437500 0.214844 -0.259766 -0.359863;
1551,  6.05469 0.022949 0.496582 0.843262 -244.500000 23.625000 -26.937500 0.222656 -0.234863 -0.362793;
1552,  6.05859 -0.003906 0.477051 0.877930 -245.437500 22.750000 -26.500000 0.222656 -0.234863 -0.362793;
1553,  6.06250 -0.031738 0.512207 0.831543 -246.062500 21.062500 -26.125000 0.222656 -0.234863 -0.362793;
1554,  6.06641 0.003418 0.477051 0.839356 -244.750000 18.562500 -26.062500 0.230469 -0.224609 -0.380371;
1555,  6.07031 -0.027832 0.437988 0.881836 -238.687500 15.812500 -24.687500 0.230469 -0.224609 -0.380371;
1556,  6.07422 -0.012207 0.383301 0.858398 -233.562500 14.062500 -23.187500 0.230469 -0.224609 -0.380371;
1557,  6.07812 -0.027832 0.402832 0.885742 -228.750000 12.625000 -21.812500 0.243164 -0.194824 -0.388184;
1558,  6.08203 -0.027832 0.379395 0.877930 -223.937500 10.500000 -20.625000 0.243164 -0.194824 -0.388184;
1559,  6.08594 -0.031738 0.364258 0.912598 -217.500000 7.812500 -18.812500 0.243164 -0.194824 -0.388184;
1560,  6.08984 -0.020020 0.352539 0.912598 -211.000000 3.312500 -17.750000 0.243164 -0.194824 -0.388184;
1561,  6.09375 -0.016113 0.313477 0.893555 -207.625000 -1.062500 -17.750000 0.225098 -0.172363 -0.408203;
1562,  6.09766 -0.039551 0.301758 0.896973 -207.187500 -4.000000 -17.687500 0.225098 -0.172363 -0.408203;
1563,  6.10156 -0.079102 0.297852 0.924316 -207.250000 -3.937500 -16.312500 0.225098 -0.172363 -0.408203;
1564,  6.10547 -0.075195 0.282227 0.955078 -207.312500 -1.437500 -14.187500 0.232910 -0.157715 -0.405762;
1565,  6.10938 -0.094727 0.235352 0.974121 -210.437500 3.687500 -12.250000 0.232910 -0.157715 -0.405762;
1566,  6.11328 -0.075195 0.247070 0.985840 -215.562500 9.000000 -9.875000 0.232910 -0.157715 -0.405762;
1567,  6.11719 -0.055664 0.247070 0.958984 -221.250000 12.500000 -8.562500 0.232910 -0.157715 -0.405762;
1568,  6.12109 -0.063477 0.254883 0.943359 -228.562500 15.500000 -8.187500 0.232910 -0.157715 -0.405762;
1569,  6.12500 -0.031738 0.243164 0.924316 -238.750000 18.312500 -7.937500 0.232910 -0.157715 -0.405762;
1570,  6.12891 -0.023926 0.250977 0.928223 -249.250000 20.500000 -8.437500 0.232910 -0.157715 -0.405762;
1571,  6.13281 -0.039551 0.208008 0.962891 -262.187500 21.937500 -9.437500 0.232910 -0.110352 -0.416016;
1572,  6.13672 -0.047363 0.181152 0.974121 -270.687500 22.562500 -8.437500 0.232910 -0.110352 -0.416016;
1573,  6.14062 -0.063477 0.161621 0.939453 -280.250000 24.750000 -6.750000 0.232910 -0.110352 -0.416016;
1574,  6.14453 -0.075195 0.114746 0.966797 -289.125000 25.625000 -4.000000 0.240723 -0.075684 -0.436035;
1575,  6.14844 -0.071289 0.114746 0.978027 -295.312500 27.062500 -0.875000 0.240723 -0.075684 -0.436035;
1576,  6.15234 -0.063477 0.060059 0.947266 -299.500000 27.000000 1.062500 0.240723 -0.075684 -0.436035;
1577,  6.15625 -0.051270 0.052246 0.951172 -304.625000 25.750000 3.500000 0.240723 -0.075684 -0.436035;
1578,  6.16016 -0.051270 0.052246 0.939453 -309.375000 23.750000 4.625000 0.243164 -0.040527 -0.416016;
1579,  6.16406 -0.031738 0.021484 0.943359 -315.312500 22.375000 4.625000 0.243164 -0.040527 -0.416016;
1580,  6.16797 -0.043457 -0.017090 0.955078 -315.625000 20.000000 6.937500 0.243164 -0.040527 -0.416016;
1581,  6.17188 -0.071289 -0.017090 0.947266 -311.875000 17.875000 10.562500 0.245606 -0.020508 -0.431152;
1582,  6.17578 -0.051270 -0.020996 0.904785 -306.687500 14.000000 13.375000 0.245606 -0.020508 -0.431152;
1583,  6.17969 -0.039551 -0.040527 0.904785 -300.312500 8.062500 13.750000 0.245606 -0.020508 -0.431152;
1584,  6.18359 -0.007812 -0.028809 0.889648 -296.250000 0.562500 12.312500 0.245606 -0.020508 -0.431152;
1585,  6.18750 -0.047363 -0.060059 0.912598 -292.750000 -6.312500 9.125000 0.245606 -0.020508 -0.431152;
1586,  6.19141 -0.051270 -0.075684 0.920410 -288.187500 -9.000000 6.000000 0.245606 -0.020508 -0.431152;
1587,  6.19531 0.015137 -0.141602 0.885742 -283.812500 -12.000000 -0.187500 0.245606 -0.020508 -0.431152;
1588,  6.19922 -0.027832 -0.137695 0.912598 -288.625000 -16.875000 -3.562500 0.258301 0.031250 -0.420898;
1589,  6.20312 -0.086914 -0.118652 0.947266 -293.375000 -19.875000 -3.500000 0.258301 0.031250 -0.420898;
1590,  6.20703 -0.099121 -0.149414 0.939453 -296.562500 -19.000000 -1.437500 0.258301 0.031250 -0.420898;
1591,  6.21094 -0.103027 -0.137695 0.951172 -297.437500 -18.687500 0.625000 0.250488 0.050781 -0.403320;
1592,  6.21484 -0.071289 -0.157227 0.981934 -296.937500 -18.687500 2.375000 0.250488 0.050781 -0.403320;
1593,  6.21875 -0.063477 -0.176758 1.009277 -294.375000 -20.437500 3.812500 0.250488 0.050781 -0.403320;
1594,  6.22266 -0.075195 -0.200195 1.005371 -291.062500 -22.937500 5.312500 0.250488 0.050781 -0.403320;
1595,  6.22656 -0.067383 -0.235352 1.005371 -286.062500 -24.937500 6.062500 0.250488 0.085938 -0.418457;
1596,  6.23047 -0.079102 -0.286133 0.951172 -279.875000 -25.500000 6.750000 0.250488 0.085938 -0.418457;
1597,  6.23438 -0.134277 -0.297363 0.958984 -274.312500 -26.312500 8.812500 0.250488 0.085938 -0.418457;
1598,  6.23828 -0.130371 -0.387207 0.924316 -273.125000 -26.187500 12.562500 0.245606 0.115723 -0.405762;
1599,  6.24219 -0.106934 -0.387207 0.912598 -272.062500 -24.937500 13.937500 0.245606 0.115723 -0.405762;
1600,  6.24609 -0.071289 -0.371582 0.870117 -275.062500 -23.937500 13.812500 0.245606 0.115723 -0.405762;
1601,  6.25000 -0.055664 -0.414551 0.900879 -280.187500 -21.812500 11.250000 0.237793 0.140625 -0.400879;
1602,  6.25391 -0.047363 -0.395020 0.893555 -287.312500 -18.250000 8.375000 0.237793 0.140625 -0.400879;
1603,  6.25781 -0.035645 -0.398926 0.885742 -295.437500 -12.875000 4.937500 0.237793 0.140625 -0.400879;
1604,  6.26172 -0.043457 -0.418457 0.870117 -302.687500 -8.875000 2.000000 0.237793 0.140625 -0.400879;
1605,  6.26562 -0.071289 -0.422363 0.889648 -308.000000 -5.312500 0.250000 0.237793 0.167969 -0.393066;
1606,  6.26953 -0.047363 -0.445801 0.889648 -311.562500 -2.562500 -1.625000 0.237793 0.167969 -0.393066;
1607,  6.27344 -0.055664 -0.492188 0.900879 -312.562500 -1.312500 -3.312500 0.237793 0.167969 -0.393066;
1608,  6.27734 -0.071289 -0.511719 0.885742 -309.437500 -2.000000 -3.187500 0.245606 0.190430 -0.372559;
1609,  6.28125 -0.067383 -0.523438 0.893555 -305.875000 -3.812500 -2.125000 0.245606 0.190430 -0.372559;
1610,  6.28516 -0.075195 -0.527344 0.881836 -302.187500 -4.125000 -2.062500 0.245606 0.190430 -0.372559;
1611,  6.28906 -0.043457 -0.566406 0.862305 -297.062500 -4.500000 -1.937500 0.245606 0.190430 -0.372559;
1612,  6.29297 -0.051270 -0.531250 0.819824 -289.062500 -7.125000 -2.562500 0.245606 0.190430 -0.372559;
1613,  6.29688 -0.047363 -0.515625 0.827637 -276.687500 -11.437500 -4.625000 0.245606 0.190430 -0.372559;
1614,  6.30078 -0.012207 -0.511719 0.847168 -262.562500 -15.562500 -7.500000 0.245606 0.190430 -0.372559;
1615,  6.30469 -0.031738 -0.582031 0.835449 -248.062500 -19.312500 -10.125000 0.245606 0.240234 -0.344727;
1616,  6.30859 -0.059570 -0.613281 0.823731 -237.812500 -22.312500 -11.000000 0.245606 0.240234 -0.344727;
1617,  6.31250 -0.103027 -0.675293 0.773926 -231.750000 -24.250000 -7.750000 0.245606 0.240234 -0.344727;
1618,  6.31641 -0.099121 -0.679199 0.758301 -226.687500 -27.687500 -3.187500 0.245606 0.265137 -0.332031;
1619,  6.32031 -0.079102 -0.655762 0.735352 -222.062500 -31.625000 -0.562500 0.245606 0.265137 -0.332031;
1620,  6.32422 -0.071289 -0.683106 0.766113 -217.000000 -34.000000 0.875000 0.245606 0.265137 -0.332031;
1621,  6.32812 -0.059570 -0.659668 0.758301 -212.812500 -35.062500 1.500000 0.245606 0.265137 -0.332031;
1622,  6.33203 -0.067383 -0.694824 0.762207 -209.250000 -37.250000 2.500000 0.253418 0.279785 -0.319336;
1623,  6.33594 -0.094727 -0.722168 0.715820 -207.375000 -37.875000 3.375000 0.253418 0.279785 -0.319336;
1624,  6.33984 -0.106934 -0.753418 0.723633 -206.250000 -38.000000 5.375000 0.253418 0.279785 -0.319336;
1625,  6.34375 -0.094727 -0.769043 0.677246 -206.125000 -38.187500 8.812500 0.245606 0.290039 -0.309570;
1626,  6.34766 -0.106934 -0.757324 0.704102 -205.125000 -38.187500 11.187500 0.245606 0.290039 -0.309570;
1627,  6.35156 -0.067383 -0.753418 0.719727 -204.812500 -36.500000 13.000000 0.245606 0.290039 -0.309570;
1628,  6.35547 -0.059570 -0.757324 0.715820 -206.125000 -32.250000 12.875000 0.245606 0.290039 -0.309570;
1629,  6.35938 -0.063477 -0.761231 0.766113 -208.437500 -26.312500 12.250000 0.245606 0.290039 -0.309570;
1630,  6.36328 -0.051270 -0.757324 0.711914 -208.500000 -20.562500 11.687500 0.245606 0.290039 -0.309570;
1631,  6.36719 -0.043457 -0.769043 0.634766 -210.375000 -16.125000 11.125000 0.245606 0.290039 -0.309570;
1632,  6.37109 -0.067383 -0.791992 0.596191 -214.562500 -13.250000 9.687500 0.235352 0.314941 -0.284180;
1633,  6.37500 -0.059570 -0.803711 0.511231 -221.750000 -12.750000 7.937500 0.235352 0.314941 -0.284180;
1634,  6.37891 -0.023926 -0.807617 0.484375 -230.000000 -12.937500 6.687500 0.235352 0.314941 -0.284180;
1635,  6.38281 -0.031738 -0.788574 0.496094 -237.187500 -14.437500 4.250000 0.250488 0.327148 -0.256348;
1636,  6.38672 -0.039551 -0.799805 0.530762 -241.000000 -15.500000 0.687500 0.250488 0.327148 -0.256348;
1637,  6.39062 -0.063477 -0.803711 0.542481 -242.375000 -17.937500 -0.562500 0.250488 0.327148 -0.256348;
1638,  6.39453 -0.027832 -0.776856 0.534668 -236.375000 -22.125000 -4.437500 0.250488 0.327148 -0.256348;
1639,  6.39844 -0.016113 -0.799805 0.577148 -228.437500 -25.250000 -6.875000 0.240723 0.339844 -0.238281;
1640,  6.40234 -0.003906 -0.827148 0.542481 -219.437500 -28.937500 -8.625000 0.240723 0.339844 -0.238281;
1641,  6.40625 -0.023926 -0.842773 0.515137 -210.500000 -32.625000 -11.125000 0.240723 0.339844 -0.238281;
1642,  6.41016 -0.063477 -0.877930 0.511231 -199.750000 -35.375000 -12.437500 0.250488 0.352051 -0.223144;
1643,  6.41406 -0.059570 -0.901367 0.507812 -186.375000 -36.750000 -11.750000 0.250488 0.352051 -0.223144;
1644,  6.41797 -0.059570 -0.901367 0.526856 -167.812500 -41.125000 -10.687500 0.250488 0.352051 -0.223144;
1645,  6.42188 -0.051270 -0.897461 0.588379 -149.500000 -41.875000 -9.750000 0.248047 0.367188 -0.205566;
1646,  6.42578 -0.043457 -0.916992 0.569336 -132.312500 -40.562500 -10.875000 0.248047 0.367188 -0.205566;
1647,  6.42969 -0.039551 -0.924805 0.557617 -118.875000 -36.562500 -11.625000 0.248047 0.367188 -0.205566;
1648,  6.43359 -0.023926 -0.909180 0.526856 -106.625000 -32.312500 -11.937500 0.248047 0.367188 -0.205566;
1649,  6.43750 -0.043457 -0.913086 0.496094 -96.687500 -26.375000 -13.187500 0.235352 0.374512 -0.205566;
1650,  6.44141 -0.043457 -0.924805 0.476562 -91.687500 -20.437500 -14.625000 0.235352 0.374512 -0.205566;
1651,  6.44531 -0.075195 -0.928711 0.469238 -88.187500 -13.250000 -14.625000 0.235352 0.374512 -0.205566;
1652,  6.44922 -0.086914 -0.940430 0.445801 -88.875000 -5.875000 -13.187500 0.237793 0.376953 -0.203125;
1653,  6.45312 -0.094727 -0.952148 0.426758 -91.375000 2.000000 -10.812500 0.237793 0.376953 -0.203125;
1654,  6.45703 -0.090820 -0.932617 0.426758 -93.687500 7.937500 -8.500000 0.237793 0.376953 -0.203125;
1655,  6.46094 -0.083008 -0.909180 0.469238 -90.750000 15.062500 -6.687500 0.237793 0.376953 -0.203125;
1656,  6.46484 -0.039551 -0.940430 0.445801 -87.562500 21.687500 -6.125000 0.237793 0.376953 -0.203125;
1657,  6.46875 -0.063477 -0.928711 0.430664 -86.812500 25.375000 -5.562500 0.237793 0.376953 -0.203125;
1658,  6.47266 -0.059570 -0.924805 0.380371 -88.875000 28.000000 -5.250000 0.237793 0.376953 -0.203125;
1659,  6.47656 -0.079102 -0.901367 0.341797 -91.062500 28.625000 -4.500000 0.240723 0.376953 -0.182617;
1660,  6.48047 -0.043457 -0.893555 0.330078 -93.750000 27.750000 -4.875000 0.240723 0.376953 -0.182617;
1661,  6.48438 -0.051270 -0.889648 0.333984 -96.187500 26.312500 -6.687500 0.240723 0.376953 -0.182617;
1662,  6.48828 0.000000 -0.881836 0.376465 -96.250000 26.812500 -8.625000 0.240723 0.394531 -0.169922;
1663,  6.49219 0.000000 -0.893555 0.399414 -93.812500 28.812500 -12.375000 0.240723 0.394531 -0.169922;
1664,  6.49609 -0.020020 -0.909180 0.356934 -90.687500 30.750000 -14.812500 0.240723 0.394531 -0.169922;
1665,  6.50000 -0.027832 -0.932617 0.368652 -88.687500 31.812500 -16.000000 0.240723 0.394531 -0.169922;
1666,  6.50391 -0.043457 -0.944336 0.303223 -88.937500 33.000000 -16.500000 0.243164 0.394531 -0.157227;
1667,  6.50781 -0.071289 -0.936523 0.326172 -87.812500 32.937500 -16.625000 0.243164 0.394531 -0.157227;
1668,  6.51172 -0.063477 -0.936523 0.318359 -85.500000 31.625000 -16.437500 0.243164 0.394531 -0.157227;
1669,  6.51562 -0.063477 -0.940430 0.330078 -80.375000 30.625000 -17.375000 0.237793 0.392090 -0.144531;
1670,  6.51953 -0.043457 -0.948242 0.330078 -74.000000 29.812500 -18.312500 0.237793 0.392090 -0.144531;
1671,  6.52344 -0.039551 -0.940430 0.356934 -66.625000 30.000000 -17.875000 0.237793 0.392090 -0.144531;
1672,  6.52734 -0.039551 -0.920898 0.345703 -57.875000 30.375000 -18.125000 0.237793 0.392090 -0.144531;
1673,  6.53125 -0.027832 -0.940430 0.311035 -51.437500 32.125000 -18.875000 0.237793 0.392090 -0.144531;
1674,  6.53516 -0.047363 -0.928711 0.311035 -48.250000 33.312500 -19.437500 0.237793 0.392090 -0.144531;
1675,  6.53906 -0.039551 -0.932617 0.291504 -45.562500 34.250000 -19.062500 0.237793 0.392090 -0.144531;
1676,  6.54297 -0.027832 -0.948242 0.283691 -44.625000 37.375000 -20.750000 0.248047 0.392090 -0.134766;
1677,  6.54688 -0.059570 -0.967285 0.268555 -46.750000 39.312500 -20.375000 0.248047 0.392090 -0.134766;
1678,  6.55078 -0.047363 -0.952148 0.279785 -49.687500 40.812500 -19.812500 0.248047 0.392090 -0.134766;
1679,  6.55469 -0.083008 -0.986816 0.276367 -53.625000 44.750000 -20.062500 0.235352 0.414551 -0.129394;
1680,  6.55859 -0.051270 -0.948242 0.260742 -58.437500 48.687500 -20.687500 0.235352 0.414551 -0.129394;
1681,  6.56250 -0.059570 -0.940430 0.264648 -63.875000 52.250000 -20.500000 0.235352 0.414551 -0.129394;
1682,  6.56641 -0.059570 -0.952148 0.307129 -66.250000 56.375000 -19.125000 0.235352 0.414551 -0.129394;
1683,  6.57031 -0.051270 -0.963379 0.311035 -66.437500 60.250000 -18.312500 0.237793 0.406738 -0.122070;
1684,  6.57422 -0.031738 -0.967285 0.287598 -66.312500 64.625000 -18.250000 0.237793 0.406738 -0.122070;
1685,  6.57812 -0.031738 -0.971191 0.249023 -69.250000 69.562500 -19.500000 0.237793 0.406738 -0.122070;
1686,  6.58203 -0.023926 -0.959473 0.202637 -73.562500 72.437500 -23.437500 0.245606 0.401855 -0.104004;
1687,  6.58594 -0.075195 -0.944336 0.233887 -77.625000 71.375000 -22.125000 0.245606 0.401855 -0.104004;
1688,  6.58984 -0.047363 -0.971191 0.260742 -79.125000 70.187500 -21.250000 0.245606 0.401855 -0.104004;
1689,  6.59375 -0.043457 -0.986816 0.245117 -77.125000 71.625000 -20.875000 0.245606 0.409180 -0.104004;
1690,  6.59766 -0.027832 -0.971191 0.210449 -74.625000 71.562500 -21.000000 0.245606 0.409180 -0.104004;
1691,  6.60156 -0.035645 -0.959473 0.214356 -71.875000 70.625000 -20.937500 0.245606 0.409180 -0.104004;
1692,  6.60547 -0.035645 -0.975098 0.241211 -67.812500 70.312500 -21.062500 0.245606 0.409180 -0.104004;
1693,  6.60938 -0.047363 -0.952148 0.218262 -62.750000 70.062500 -20.812500 0.243164 0.412109 -0.088867;
1694,  6.61328 -0.035645 -0.963379 0.210449 -57.500000 67.750000 -20.750000 0.243164 0.412109 -0.088867;
1695,  6.61719 -0.023926 -0.963379 0.179688 -51.437500 63.875000 -21.437500 0.243164 0.412109 -0.088867;
1696,  6.62109 -0.020020 -0.959473 0.179688 -45.937500 59.375000 -22.000000 0.245606 0.416992 -0.081543;
1697,  6.62500 -0.039551 -0.990723 0.145019 -43.000000 55.125000 -22.437500 0.245606 0.416992 -0.081543;
1698,  6.62891 -0.003906 -0.967285 0.122070 -41.437500 50.312500 -21.750000 0.245606 0.416992 -0.081543;
1699,  6.63281 0.000000 -0.982910 0.098633 -43.312500 43.250000 -21.500000 0.245606 0.416992 -0.081543;
1700,  6.63672 -0.027832 -0.971191 0.094727 -46.875000 36.312500 -21.187500 0.245606 0.416992 -0.081543;
1701,  6.64062 -0.020020 -0.967285 0.122070 -50.000000 29.312500 -21.437500 0.245606 0.416992 -0.081543;
1702,  6.64453 -0.020020 -0.971191 0.110352 -54.562500 23.812500 -23.125000 0.245606 0.416992 -0.081543;
1703,  6.64844 -0.043457 -0.990723 0.102539 -59.187500 18.750000 -24.500000 0.237793 0.416992 -0.068848;
1704,  6.65234 -0.027832 -0.959473 0.118164 -63.000000 13.625000 -25.312500 0.237793 0.416992 -0.068848;
1705,  6.65625 -0.023926 -0.940430 0.195312 -64.375000 10.500000 -27.125000 0.237793 0.416992 -0.068848;
1706,  6.66016 -0.023926 -0.944336 0.233887 -63.562500 11.750000 -28.875000 0.248047 0.416992 -0.056152;
1707,  6.66406 -0.020020 -0.967285 0.283691 -61.000000 16.375000 -30.437500 0.248047 0.416992 -0.056152;
1708,  6.66797 -0.035645 -0.990723 0.299316 -57.250000 22.437500 -31.437500 0.248047 0.416992 -0.056152;
1709,  6.67188 -0.079102 -1.002441 0.276367 -52.562500 29.062500 -30.750000 0.248047 0.416992 -0.056152;
1710,  6.67578 -0.071289 -1.037598 0.264648 -49.750000 35.187500 -29.312500 0.235352 0.424316 -0.048340;
1711,  6.67969 -0.063477 -1.037598 0.241211 -49.687500 40.875000 -27.625000 0.235352 0.424316 -0.048340;
1712,  6.68359 -0.083008 -1.053223 0.152832 -52.875000 43.437500 -25.000000 0.235352 0.424316 -0.048340;
1713,  6.68750 -0.086914 -1.057129 0.125488 -59.062500 43.687500 -21.125000 0.240723 0.424316 -0.045898;
1714,  6.69141 -0.083008 -1.053223 0.102539 -66.062500 42.625000 -17.125000 0.240723 0.424316 -0.045898;
1715,  6.69531 -0.083008 -1.049316 0.110352 -73.375000 39.312500 -14.562500 0.240723 0.424316 -0.045898;
1716,  6.69922 -0.067383 -1.033691 0.122070 -77.000000 35.125000 -12.437500 0.240723 0.424316 -0.045898;
1717,  6.70312 -0.051270 -1.006348 0.137207 -76.687500 31.437500 -10.937500 0.240723 0.424316 -0.045898;
1718,  6.70703 -0.020020 -0.982910 0.125488 -75.000000 29.250000 -10.812500 0.240723 0.424316 -0.045898;
1719,  6.71094 -0.003906 -0.971191 0.137207 -73.250000 28.875000 -11.625000 0.240723 0.424316 -0.045898;
1720,  6.71484 -0.047363 -0.971191 0.167969 -71.000000 30.000000 -13.062500 0.235352 0.414551 -0.020508;
1721,  6.71875 -0.039551 -0.986816 0.137207 -66.312500 31.937500 -13.750000 0.235352 0.414551 -0.020508;
1722,  6.72266 -0.003906 -0.971191 0.137207 -62.250000 33.375000 -14.125000 0.235352 0.414551 -0.020508;
1723,  6.72656 -0.016113 -0.994629 0.160644 -56.437500 35.875000 -14.437500 0.220215 0.416992 -0.028320;
1724,  6.73047 -0.031738 -0.998535 0.118164 -48.500000 37.312500 -14.000000 0.220215 0.416992 -0.028320;
1725,  6.73438 -0.023926 -1.002441 0.075684 -40.875000 37.500000 -13.437500 0.220215 0.416992 -0.028320;
1726,  6.73828 0.000000 -0.986816 0.052246 -37.125000 37.312500 -12.875000 0.220215 0.416992 -0.028320;
1727,  6.74219 -0.023926 -1.002441 0.075684 -37.375000 35.875000 -12.125000 0.230469 0.434082 -0.010254;
1728,  6.74609 -0.063477 -1.021973 0.056152 -38.812500 33.437500 -10.500000 0.230469 0.434082 -0.010254;
1729,  6.75000 -0.055664 -1.014160 0.060059 -41.125000 29.875000 -8.437500 0.230469 0.434082 -0.010254;
1730,  6.75391 -0.043457 -1.037598 0.048340 -45.000000 26.625000 -6.187500 0.230469 0.437012 -0.005371;
1731,  6.75781 -0.047363 -1.033691 0.056152 -51.937500 23.125000 -3.375000 0.230469 0.437012 -0.005371;
1732,  6.76172 -0.043457 -1.033691 0.071777 -58.875000 20.937500 -2.187500 0.230469 0.437012 -0.005371;
1733,  6.76562 -0.027832 -1.021973 0.067871 -64.000000 19.500000 -0.750000 0.227539 0.431641 -0.000488;
1734,  6.76953 -0.023926 -1.006348 0.075684 -66.625000 18.937500 -0.812500 0.227539 0.431641 -0.000488;
1735,  6.77344 -0.051270 -1.014160 0.090820 -67.812500 19.375000 -0.687500 0.227539 0.431641 -0.000488;
1736,  6.77734 -0.020020 -1.014160 0.086914 -68.125000 21.250000 -0.500000 0.227539 0.431641 -0.000488;
1737,  6.78125 -0.051270 -1.002441 0.079590 -68.187500 23.062500 -0.062500 0.227539 0.421875 0.001953;
1738,  6.78516 -0.023926 -1.006348 0.086914 -68.062500 25.125000 -0.062500 0.227539 0.421875 0.001953;
1739,  6.78906 -0.035645 -1.010254 0.094727 -67.750000 27.000000 -0.500000 0.227539 0.421875 0.001953;
1740,  6.79297 -0.043457 -1.002441 0.048340 -66.500000 28.812500 -1.187500 0.227539 0.424316 0.011719;
1741,  6.79688 -0.031738 -1.025879 0.033203 -66.687500 28.750000 -1.875000 0.227539 0.424316 0.011719;
1742,  6.80078 -0.035645 -1.025879 -0.004883 -68.687500 23.812500 -3.000000 0.227539 0.424316 0.011719;
1743,  6.80469 -0.023926 -1.014160 -0.016602 -71.312500 20.562500 -1.812500 0.227539 0.424316 0.011719;
1744,  6.80859 -0.043457 -1.002441 -0.035645 -73.562500 19.875000 0.000000 0.227539 0.424316 0.011719;
1745,  6.81250 -0.039551 -1.006348 0.037109 -74.250000 18.562500 0.937500 0.227539 0.424316 0.011719;
1746,  6.81641 -0.039551 -0.998535 0.037109 -70.187500 18.687500 2.312500 0.227539 0.424316 0.011719;
1747,  6.82031 -0.035645 -1.002441 0.060059 -66.125000 22.062500 2.375000 0.235352 0.437012 0.027344;
1748,  6.82422 -0.020020 -0.986816 0.044922 -60.437500 26.187500 2.312500 0.235352 0.437012 0.027344;
1749,  6.82812 -0.031738 -1.002441 0.037109 -55.375000 28.812500 1.500000 0.235352 0.437012 0.027344;
1750,  6.83203 -0.051270 -1.002441 0.021484 -51.500000 30.562500 1.250000 0.230469 0.421875 0.034668;
1751,  6.83594 -0.063477 -1.002441 -0.000977 -49.687500 31.250000 2.000000 0.230469 0.421875 0.034668;
1752,  6.83984 -0.055664 -1.029785 -0.031738 -50.500000 30.250000 2.250000 0.230469 0.421875 0.034668;
